ANGRY	633666180419600384	princess pumpalot	ppumpalot	rt @irnkao: @ppumpalot @dyslexic_tweets @pubcornerpoets @sweetvenues @donnahazelton this makes me #angry
ANGRY	632251537717395456	tyler mortimer	dyslexic_tweets	rt @sweetvenues: what makes you #angry ? from 17th see angry by @pubcornerpoets at #sweetgrassmarket #edfringe see review here http://t.co/…
ANGRY	630595904974667776	fernando valencia	acsg57	very #angry #dog   only in #russia http://t.co/4cn3f7rjsc
ANGRY	634476343204274176	ai friedman	ai_friedman	rt @jon_rosado: photo: hair wave by jon rosado #art #sketchbook #pencil #sketch #nycart #angry #irritated #annoyed... http://t.co/erkig9on6c
ANGRY	634174840300154880	erica betty torres	betty_babbyy	rt @popsikleshop: precisely how i'm feeling right now 🍟😒🍔 ✨http://t.co/7itumqsq8l✨ • $10 • 💖🍕🌈🍝💚 #hangry #hungry #angry  #cutuptee http://t…
ANGRY	629079699940110336	august 22 	mabby00	nume curling set may or may not have been ordered, who knows the website backed out! customer service isn't answering. #angry @numeproducts
ANGRY	631047509893357568	changing news	changing_news22	irate hockey fan tases mayor—for a cause http://t.co/zfh3dgpviu  #news #angry #hockey #mayor #cause #charity
ANGRY	631422961497579520	david macbeath	dmacb88	rt @footballacca: for fucks sake man! pique learnt english well at utd :d #pique #angry https://t.co/ifhyr3rs3h
ANGRY	629870233558368257	alex maciel	thinkorsink	haarm causing trouble in eagle rock last weekend. keep an out for these cats #loud #angry #pissedoff… https://t.co/abjywzv5uh
ANGRY	631621633766260737	mary sherrill	marylsherrill	rt @leerice808: god is keeping record:god #judgeth the #righteous, and #god is #angry with the #wicked every day.
ANGRY	630924141604921344	zeppy star wars	zeppy_starwars	#angry birds 2 star wars pc new sealed #sameday #dispatch, link: http://t.co/8xu2xh3prz http://t.co/7pb5lh17st
ANGRY	631622447767224320	dora martinez	dora_martinez32	when walmart doesn't have @musculardevelop magazines..... @walmart really?? how can this happen? #angry
ANGRY	628756699785007104	trending news	go247news	#angry #kokoda #track boss publicises internal #aussie govt  http://t.co/2ikoivlj8e #august042015 http://t.co/9fe04rjsl9
ANGRY	628756881448828932	chris septicor	septicor	is now completely out of sync with the video. this doesn't make any fucking sense. #angry
ANGRY	635192424910987268	climate	bordodean	rt d3smoines: why are they staring at me #frog #lilypad #water #andalusia #animal #angry #alhambra #staring #look … http://t.co/t8yhnxdhfy
ANGRY	633732428679417860	andy skinner	ecwc85	rt @gazjonesefc: the way chelsea have been just confirms that goodison will be at her absolute finest on sept 12th. #angry #spiteful #bearp…
ANGRY	631641673689366528	nyg 0-0 nyy 66-52	brandonford5459	@shadybats19 in fact, once they win, then i'm not gonna congratulate them. #bitter #angry
ANGRY	630451732338876416	cape cod instagram	instagramcc	photo: #webarebears #angry #children #cartoon #police by @webarebears.memes source: http://t.co/zbffidbvpw http://t.co/panakull1m
ANGRY	629766698430767104	rpgbluesguy	rpgbluesguy	angry zombie wants brains!! #zombie #zombies #art #dailysketch #brain #angry #foodie http://t.co/8e4qgwresp
ANGRY	636224628218810368	aminta	amintagagnon	should of went to @starbucks .. this is what @costacoffee counts as a full drink! worst drive ever #angry #hitchin http://t.co/xpwgmt8dbn
ANGRY	635563392053415936	tie hurley	canadian115	are you fucking kidding me hahahahaha https://t.co/gt893etdnt  #troll #littleboy #hilarious #blackops2 #funny #angry #gayvoice
ANGRY	628959910609469441	joanne	jojo21	rt @bettinavla: trumpetts are to the right what obama supporters are to the left #angry #lowinfo #uninformed #factsdontmatter  https://t.co…
ANGRY	628966360933113856	mentally fit 4 life	mentallyfit4lif	rt @kidlutions: punishment doesn't work with #angry children. here's what does: http://t.co/t7ocxktvos http://t.co/lfndxeyxxa
ANGRY	630107547651960832	da gaming brothers	dagamingbros	where did you meet him?!-ethan plays | red button! part 1? https://t.co/ewtenja5ge via @youtube so #simple but so #fun @gamejolt #angry
ANGRY	633775862077345792	featheroracle	featheroracle	lift yourself out of #negativeemotions with these easy to follow steps! #feelinggreat #guilt #angry http://t.co/g72itw7vtg
ANGRY	634422182194626560	pubcornerpoets	pubcornerpoets	we are aimless. we are filthy. we are the experiment generation. we are #angry  #areyouangry cos you better had be.
ANGRY	633665619410427904	igparisfrelinghuysen	chhisgreen	i swear to god i want to fucking throw this shit i am pissed #angry #parisfrelinghuysen #gay #gays… https://t.co/1uylpyg0o7
ANGRY	632329902834888704	jessica zambonelli	jess7679	getting locked out of my place for a while cause of stupid people ... #annoyed #angry #friends #blah #tgif
ANGRY	636400941718196224	alan	email_alan	airport security needs special lane for 1st timers and idiots. keep them out the way of normal people. #angry
ANGRY	634688687675179008	lou hartnall	lou_hartnall	there is nothing more frustrating when someone calls u a liar and u know ur telling the truth! #angry #shhhhh
ANGRY	629669136910667776	punto de vista slp	puntodevistaslp	#angry birds rompe record de #descargas  news #international #games #apps http://t.co/1p2byyth6i
ANGRY	629652164500148224	phil almquist	almquistonair	coming #sunday an all-new #coolrocklounge on cool 101.3. songs about being #angry starts @ 11pm.… https://t.co/zivltilbh9
ANGRY	633753030706376704	sandra m.t	sandy_chocolat	angry architecture #insideout #angry #disney #architecture https://t.co/q8u4zzsizw
ANGRY	633582181953220608	anna-marie marshall	anna_marie25	how can you finish a thesis when people sing, call people and chew like horses in the library 😡 #stressed #angry #studentlife
ANGRY	630045787087634432	whistlerhq.com	socialmediamond	socialmediamond: socialmediamond: socialmediamond: hollyautumn2: #aman #angry joint #venture fast track: how to quickly find joint venture …
ANGRY	633422774904725504	sam noar	noarsam	30 minute delay on the train to #london @networkrailpad missed #last tube now! out of pocket! #angry customer!
ANGRY	634070339711049728	divorcedmoms.com	divorcedmoms	angry at your ex? don't use your children as a weapon @lizzysmilez1 http://t.co/xuwwjxunsd #angry #children #theex
ANGRY	631152695248711680	robin 	robindallastx	@governorperry @teamrickperry rick is a great person &amp; i liked him as our gov. but i don't know who the fella on his campaign is... #angry
ANGRY	631445331192868864	taylah may	samelove69_	what happened to all the mums in the basement ???!!! #ceceisa #questionsforpll #prettylittleliars #confused #angry @abcfpll
ANGRY	634933846081974272	оксана комарова	jasonetunukiz	rt @pribavkina: birds rio windows http://t.co/fd9ta5wdor #angry
ANGRY	636448939458330624	christophe hourquet	chris_hourquet	follow me on #instagram baby! #tournage #ben #gun #pirate #target #paris #angry https://t.co/hwznetaafq
ANGRY	635403987487956992	justin simpkins	swindonfooty	@btcare really is a truly bad company #angry
ANGRY	631231309839527937	michelle freeman	michelle_lynn_9	what the hell is wrong with fanfiction! #angry #annoyed http://t.co/mlfqrulbnz
ANGRY	631139275208130560	rmana	pitchboss	the it supporting finland’s #angry #birds 2 http://t.co/prrhgwx8t8 via @computerweekly
ANGRY	632188345259442180	jehad	myall3000	rt @5u13man: the #queen is #angry http://t.co/tqb0ny1biq
ANGRY	633403401523466240	hair39k	hair39k	. funny air horn pranks 2... https://t.co/aorukzickj #torture  #hilarious  #angry http://t.co/jzhnzbqglc
ANGRY	633410702108061696	jena daubenberger	jenadaubs	i'm just so #angry right now. why do people never listen to me? i know myself better than you know me. #fml
ANGRY	630718319704805376	indigo(leaddeal)	zenparad	rt @5u13man: the #queen is #angry http://t.co/tqb0ny1biq
ANGRY	633961335647272960	✨charde✨	chardurry	seriously though why is everyone in a mood 😂😂 #angry #lol https://t.co/d2flrznnkw
ANGRY	632898977059500032	jade hubber	xjharrisx	@yosushi absolutely disgusted just had 2 pay £2.40 for water it's on the tables you expect it to be free! no answer to bell 3 times! #angry
ANGRY	633230082572746753	nicole liloia	nicoleliloia	for every minute you are #angry you lose sixty seconds of #happiness. ― ralph waldo emerson -- how many minutes of happiness have you lost?
ANGRY	635580094522769408	smith story wines	msithstorywines	rt @drudge_report_: #angry #investors #capture exchange chief... http://t.co/o9melbrc8a
ANGRY	629359206135635968	love-live-inspire	rtviswanadh	never test the patience of  girl even if she is 6year old #angry #comedy #girl #girlsbelike #hilarous https://t.co/nk0c40xl01
ANGRY	631929620816916480	claire janaway	clairejanaway	@boohoo_cshelp or do i do it through the website! need this sorted tonight please? #angry
ANGRY	634257555821195265	akshay divate	akshaydivate209	@getpeid that's it. i am a medical student and i am wasting my valuable time for invite. if i don't get one today, i won't buy it. #angry
ANGRY	635566473516306436	xin liu(cifer)	indiegameaddict	rt multi_flag: the 8th blue screen of death today... i think something is broken somewhere #indiegamedev #gamedev #windowsfail #angry
ANGRY	631017909188325376	free pc games planet	pcgamesplanet	play angry birds rio game online  link: http://t.co/atk5cghwp9  #angry #birds #rio #online #game
ANGRY	632028682874449921	b snyder	bethany_snyder	rt @katelynjones13: when your parents ruin your whole life! #angry
ANGRY	636077046968401920	nick brown	nick16brown	rt @clerksonpls: this town is only big enough for one 5 foot head coach. #itson #angry
ANGRY	629930081838829568	otherbots	otherbots	get away from me...!! #angry #hulk #enemy #lego #robot by hariezgenta http://t.co/agaowu3zwa
ANGRY	629025524250243074	leyton08	leyton08	i don't ask for help! so go away! 😡❗️#itdoesntwork #angry
ANGRY	630355452073783297	hissah enrichment	hissahecenter	for more information on anger management sessions call +971526414966. #angry #calm #lamayounis #hissahec #dubai #uae http://t.co/pjtnr2y5am
ANGRY	633713357481189378	dima b	dimzy_b	i hate hate hate that if u google syria u will only find sad news &amp; war related pages. we are more than this u know. #angry #syria #google
ANGRY	633210939807002628	оксана крылова	johnizuwuzom	rt @viguradanil: #angry birds windows phone 7 http://t.co/a2zqgfwv6i
ANGRY	630756768675667968	валентина сидорова	brianisiyizem	#angry birds star wars ii pc game http://t.co/tmlufwdpc4
ANGRY	634786175220256770	telugusquare	telugu_mind	rt @telugu_square: #chiranjeevi #angry with #mohanbabu ?  http://t.co/imvoeoviyh #pawankalyan #ramcharan #kick2 http://t.co/xuqtyvkrea
ANGRY	629726541967011840	mariana (merie an)	guapachulaguapa	rt @insideouttoys1: anyone ever get this mad? #angry #mad #anger #insideout #gif #funny #disney #pixar #pixarinsideout http://t.co/msokby9e…
ANGRY	633341701877334017	amanda de courcey	amandadecourcey	@fillwerrell @daniiielledeeee when beth cuts off my snapchat. i want her died #kill #destroy #hate #angry #die #scene http://t.co/hctlazj2ht
ANGRY	631457712572899328	.nad.//.zay.	falloutzay	mood of every day life. #faceq #me #cartoon #pd #angry #wtf https://t.co/t1krvx4bv6
ANGRY	629261041243807746	sheedh	hanasheedh12	how often we get to see this? #angry  #messi #bbcfootball http://t.co/j4gvd1m0gz
ANGRY	633325552691101696	pastor jordan	moderndaytruth	rt @leerice808: dont get #angry being overlooked - just saving the best for #last - matt 20:16 - #god is in the blessing business
ANGRY	635992139537629186	andrew fetters	superfetts	my level of disgust directed towards some former associates knows no limit #vaguetweet #angry
ANGRY	636325020575338496	thatfunreadinteacher	thatfunreadtchr	when i feel #angry is a children's story about recognizing, expressing and managing anger. #printabl http://t.co/jrom7p5jzd
ANGRY	632847172611010560	easy amazon	alvinlah1801	rt @harleenas: anger: why you feel it and what to do about it| aha!now- http://t.co/pgirmgpe17 #angry #temper #angermanagement
ANGRY	635679239895916544	simonp	simonuberlord	isn't this guy piccolo from dragon ball? downtown #nyc #street #art #angry #green #street_art #ny @… https://t.co/tsxtjyzl7b
ANGRY	635109806467084288	günni & friends	guenni_friends	https://t.co/gamf98d9xc pugs are angry #pugs #pug #dogs #dog #funny #angry
ANGRY	633601765875806210	joel [jo-mo] morris	jomo603	we really shouldn't have school today #angry
ANGRY	632195299625299968	eli adler-cohen	ejadlercohen	sneezed three times in drivers ed and didn't get a single "bless you". you could say i've been happier #angry
ANGRY	635624518929809408	6 days till 5sos	kaylae_irwin	rt @talksmatty: when you're tired all day... finally get to bed &amp; you're wide awake! 😭😡 #comedy #sleep #angry #thissucksass https://t.co/n7…
ANGRY	630777657018310656	zeppy.io bedrooms	zeppy_bedroom	new 10" size #angry #birds #silver plastic wall clock bedroom boys kids gift idea, link: http://t.co/zhkxw7hqkt http://t.co/czqjddeill
ANGRY	636597128517787648	feven solomon	feven_solomon	i hate backstabbers. i hope you know the rule of karma.  #angry #reallyannoyingpeople
ANGRY	629302187370409985	brigi posta	brigi_posta	i can't believe these people... 😡 #angry #whatthehell
ANGRY	636718801266970624	zeppy star wars	zeppy_starwars	#angry #birds star wars #(nintendo 3ds), link: http://t.co/aegztuhpjm http://t.co/gfysygez4s
ANGRY	631438990810476545	dan rutherford	randomranger	rt @footballacca: for fucks sake man! pique learnt english well at utd :d #pique #angry https://t.co/ifhyr3rs3h
ANGRY	632557810115457025	abiola montique	damnshecluelexx	i just cussed like 8 times in 2 seconds. she getting on my nerves. #angry #life
ANGRY	633036981941989376	tyler johnson	breakingtyler1	yea pretty princess; this ones for you. shoutout to you for fucking humiliating me. #angry #pissedoff… https://t.co/jgs4rh2jhq
ANGRY	633264474909188096	amy williamson	jammy0809	@asdaserviceteam that if i wanted to speak to someone else hang up and call back. couldn't even get my name right #angry
ANGRY	634704307061833728	the crumbing forward	squidsmith50	nothing pisses me off more when i am perfectly front a centre and the full forward marks the ball #angry #crumbingforward
ANGRY	629682923680190464	jeremy rainbird	jezzarainbird	this guy! ash.atalla #angry #legend https://t.co/wwzoch9zj3
ANGRY	629519902366400514	лариса степанова	ljaxsjpjyqdsbwt	rt @charlesuqepojan: #angry birds spais http://t.co/polgx9tfrg
ANGRY	631216212173787136	martin hare	hareball88	accrington stanley and hull city to score in 90 mins, not fucking extra time. thank you for losing me £94 #angry #pissedoff
ANGRY	632054200600559616	follow me ari luv u	1995aigera	my angry baby😍 #angry #baby #girl 💋💋💋 http://t.co/dbvh6xxrrj
ANGRY	632280181139308544	kyla lewis	kylewithana	rt @jessalynmuncy: and just like that she's gone again😔 thankfully not for too long😘 #angry pose http://t.co/a5sc3oqkfx
ANGRY	634547203068006400	carrie gross charney	eduability	“@psychcentral: #angry children and angry parents http://t.co/onxigm94ft #mhsm #mentalhealth”
ANGRY	633557328587976704	alli seaton	allisonseaton	@statesidedocker @bigfootynews you know that's an interesting question. rupert might know the answer #angry
ANGRY	631120099227901953	ut dining services	utoledodining	don't catch yourself hangry! subway is open until 2pm! #hangry #hungry #angry #footlong #subway #utoledo http://t.co/nnlxloetsc
ANGRY	633015650303086592	michael grey	themichaelgrey	miguel cabrera swings like ian kinsler cusses. #angry #tigers
ANGRY	633769535292706817	nikki wormstone 	nikkiw91	nothing makes me angrier than hiccups! #annoying #angry #hatethem #hiccups
ANGRY	631607762615558144	greg bunton	gbunton56	rt @healgroundup: when you're really #angry at others its often b/c your placing your #happiness in the hands of others &amp; not yourself http…
ANGRY	634081543477006336	lizzy smilez	lizzysmilez1	rt @divorcedmoms: angry at your ex? don't use your children as a weapon @lizzysmilez1 http://t.co/xuwwjxunsd #angry #children #theex
ANGRY	632313829045739521	the browns	teambrown2011	wish ipads were not so freakin expensive #angry #disappointed  #giving up
ANGRY	634465542309437440	chase m	chase90027	someone rt this lyft fraud. driver damages car and blames passenger @lyft charges passenger with no evidence @riteshjes #angry #lyft #theif
ANGRY	631422403558658048	dan f	danf1980	rt @footballacca: for fucks sake man! pique learnt english well at utd :d #pique #angry https://t.co/ifhyr3rs3h
ANGRY	629178176565067776	carey kirkman	careykirkman	i will have someone's head! 08:30 and still no one at the office! walking i to my lecture with no visual aids thsnks to that #angry
ANGRY	629474014159851520	mareeka shanise	ireesistable	my eyeballs hurt and i look and feel like shit. yup, my day is absolutely fucking perfect. #supersad #upset #angry
ANGRY	632955397427580928	charlotte hoggarth	charlhoggarth	@ashgoldy twice it's been cancelled now #fuming #angry #therewasacloudgap
ANGRY	631082540867043328	الموسوعة الجامعة	tafseer120	http://t.co/meckro7dow for english http://t.co/v959rcph8z #rage #angry #relation #الغضب #كظم_الغيظ #تجنب_الغضب #هدوء http://t.co/9qjnm6dkov
ANGRY	632334139228835841	angela cobb	angelacobb	rt @kickasskmo: #crying to me is like jerking off or farting, you gotta let it happen or you get all blocked up and #angry
ANGRY	633197109907443712	евдокия живанкова	evdokiyazhivan1	#angry birds windows phone 7 http://t.co/6m7x2svkby
ANGRY	634851080757751808	eric scaduto	escaduto	this level of #mbta service in #boston should be a #crime. #angry #sweaty #violent #mob . what a #transit #disaster http://t.co/hukwslqdy8
ANGRY	635422859268083712	sara menitra	saramenitra	rt @aigthefilm: the goddesses are soon going to write their own story! rt now if you are excited to be a part of their #angry journey. #ang…
ANGRY	631212879400837120	actingnetworks.com	actingnetworks	rt @kateandloucast: wow 10pm an agent has just called me twice on my mobile  #angry #sendanemail #calloffice
ANGRY	633436186418266112	jenn teehee	inwithjenn	@espn where is the @sfgiants vs. @cardinals game!?!? #angry #playball
ANGRY	629156949741973509	wilson fulk	willyp37	@gumbo_lawndale then maybe you peasants should get it right! #angry
ANGRY	631886799204413440	алексей шендера9c	9cshenderaa	rt @85rubashevskaya: #angry birds rio windows http://t.co/pvrmdptvcv
ANGRY	636737589425385472	tagaday hangers	pamth2	10 things to remember when your #child gets #angry http://t.co/lwauotdioj http://t.co/dbrrvlmbvz
ANGRY	629295816063238145	twinkle toes.	harry_trotter	rt @stephenparry80: it's totally wicked that so many disabled people i know of worry every time they see a brown dwp letter. #angry
ANGRY	632900103456620544	annu	kishokyu	d:&lt; "gimme the rest of ur food" #cat #angry http://t.co/tvsix5lbmw
ANGRY	631127766566600705	solange elkallassi	solassystem	sex ed needs to be revamped. how fucking ignorant are school systems that are still pushing abstinence and shaming their students. #angry
ANGRY	630763025625141249	lynzi owens	1lynzi1	wow.just wow. some people really are selfish spiteful human beings... #upset #angry #hurt
ANGRY	633144767937818624	zeppy.io hats	zeppy_hats	#angry bird #beanie, link: http://t.co/l1pjdf9eu5 http://t.co/qehewnaobp
ANGRY	630493108522848256	melanie	mel4the24	this is not how @jeffgordonweb final year should be going! somebody needs their ass whooped! #angry #nascar @teamhendrick
ANGRY	633004549595398144	alyssa	alyssa_black_	rt @joyli_: my mom got rid of my dogs eyebrows without telling me!!!! #furious #angry #livid
ANGRY	635051376956047362	pubcornerpoets	pubcornerpoets	rt @clarerossactor: only 2 chances left to catch @pubcornerpoets #angry @sweetvenues, it's cracking! don't miss this talented bunch, you'll…
ANGRY	636131079427092480	moodfor.me	moodforme	new movie: to live and die in l.a. http://t.co/um91a2mjai under moods: #80s #angry #bereaved #defiant #devious http://t.co/ywpt6lqnhx
ANGRY	628765114330710016	thanasis b	thebouts89	i hope you choke on your food, you bald-headed fat-ass. what the hell possessed you to walk in to the restaurant when i'm closing? #angry 😡😤
ANGRY	636286894637228032	⠀⠀⠀lᴏᴜise.	xl0uise	so #fearthewalkingdead is only available for people with #bt or sky customers with #btsportpack, well i fucking hate you. #angry
ANGRY	633135187161972736	sherry sorto 	sorto_sherry	rt @leerice808: god is keeping record:god #judgeth the #righteous, and #god is #angry with the #wicked every day.
ANGRY	631254323947683841	franchessk barbie	franchesskbarbi	#aman #angry maximize #your metabolism.: international bestseller   pays 75%!   proven sales copy   terrific upse http://t.co/9uo6w07mv9
ANGRY	633665619410427904	igparisfrelinghuysen	chhisgreen	i swear to god i want to fucking throw this shit i am pissed #angry #parisfrelinghuysen #gay #gays… https://t.co/1uylpyg0o7
ANGRY	634458832727580673	elinor hutton	elinorlou	rt @sweetvenues: 5 stars! #angry by @pubcornerpoets tonight @ 22:55 'one of the most exciting things i’ve seen...' http://t.co/23upyu9fmg #…
ANGRY	634745675872399360	guarreando porno xxx	guarreandox	angry ex-girlfriend lets me put my barecock into her latina pussy http://t.co/bhecorl48o  #angry
ANGRY	631916657783521281	marie donaldson	marieelledee	he was not happy one tiny bit!! #mean #mummy #meanmum #prank #wakeup #son #scream #angry #child… https://t.co/ebhzp4yhbe
ANGRY	630778108686278656	soph..	sophiedickenson	why do dickhead drivers feel the need to beep at me when it's blatantly clear i can't move anywhere through the traffic?! #angry
ANGRY	632479062909448192	little sins cupcakes	sinscupcakery	lol. who knows someone like this. #donttouchmycake #angry #cute #cake #funny #littlesinscupcakery… https://t.co/oybhmokzkq
ANGRY	636517079538003968	shikhar srivastava	shikhar1010	this video proves that #angry #punjabi #dads are the most #entertaining http://t.co/gto9m0entd via @indiatimes
ANGRY	634011185248137216	theangryhungarian	hungarianangry	what makes me most angry! #summer #grass #angry #angryhungarian http://t.co/ol8khohmnq
ANGRY	633171765884256256	minister lee rice	leerice808	dont get #angry being overlooked - just saving the best for #last - matt 20:16 - #god is in the blessing business
ANGRY	635211743241850880	dragon impact	dragonimpact	the angry purple dragon spring assisted folder. #yyj #victoria #dragon #angry @ dragon impact :… https://t.co/fcnc4jpzc8
ANGRY	632826819318706176	nitin soni	ntsoni_group	6 things to do when you get #angry at work (instead of kicking and screaming) http://t.co/rc2mofteg7 http://t.co/frtcxznsoz via @levoleague
ANGRY	629881496833273856	лера быкова	kevinuduxukam	http://t.co/ww3qkuumy8 #angry birds xbox 360 kinect
ANGRY	628832321366544384	carrie-lou holleran	clouiseholleran	thanks mr.lorry for flicking that massive stone at my windscreen - great start to the day #angry #prettypattern http://t.co/q9haqm30qa
ANGRY	629439142884192256	ig:ejay_beatz	ejay_beatz	damn dude jus gave me a crucial mean mug #angry
ANGRY	632451484945268736	lycan lj whittemore	lycanlj	im so #angry 😠 i lost 32 followers because i tweeted about being a proud azalean. well f u 2 then b***h!
ANGRY	633126516843413504	amber	parentlife19	&lt;3 there is always support &lt;3 #badrelationships #support #leavehim #control #angry #bully #thisisntok #leavenow http://t.co/hopixfwjjx
ANGRY	633092728235118596	courtney brightman	xpcourtneyxp	when @ddlovato, @taylorswift13  and @selenagomez don't win for choice summer song. #angry 👿
ANGRY	633903827301892096	changing news	changing_news30	irate hockey fan tases mayor—for a cause http://t.co/5hqrhudg6o  #news #angry #hockey #mayor #cause #charity
ANGRY	632969378452119552	анатолий галейс	galeystolik	birds windows phone 7 http://t.co/d1uzdfdqv0 #angry
ANGRY	632887889395888128	naya simone	owuuuusu	the pilot accidentally said we were flying to stl instead of mci. i got excited, others about lost theirs minds. #angry #meetmeinstlouie
ANGRY	631832506535383041	greg kirkpatrick	kirkpatrick1004	photo: it’s #angrythursday , don’t bother me! #doodle #postit #angry #drawing #sketch http://t.co/sv2rugecns
ANGRY	631484538338811904	david aaron schulman	hyjinxthemule	angry elephant.  #angry #anger #elephant #drawings #drawing #illustration #doodle #doodles #simple #art https://t.co/rdhmdrckqg
ANGRY	630983069466374144	grant marshall	g_marshall71	rt @_lorenashlee: i will never ever understand why mosquitoes even exist!!!!!!!! #angry
ANGRY	634723164451401729	t.	tilliew	i hate the way you speak to him. your so rude #angry #upset #furious
ANGRY	629617041259888642	hd wallpapers images	hdwallpapersim	angry eagle eyes images #04674 http://t.co/e7uwbxhysa #birds #angry #eagle #eyes
ANGRY	634306634483920896	staffy supplies	staffysupplies	rt @loopsg1977: @staffysupplies @buzz197769 i cried reading this..that poor dog :(. that fellas punishment was not enough!! #angry
ANGRY	634739316850339841	ktbeth	katiebethmusic	woke up and everything's already bad &amp;awful and you don't even know why.. i am already a terror and not fun to be around. stay away. #angry
ANGRY	635292125890875393	dylan barrera	shortiedylan	you make me so mad sometimes. 😡👊🏼 #angry #dissapointed
